"id","district_full_code","country_code","country_name","province_code","province_name","city_code","city_full_code","city_name","district_code","district_name","ctime","mtime"
"1,666","430203","86",中国,"43",湖南省,"02","4302",株洲市,"03",芦淞区,"2017-02-13","2017-02-13"
"1,667","430204","86",中国,"43",湖南省,"02","4302",株洲市,"04",石峰区,"2017-02-13","2017-02-13"
"1,668","430211","86",中国,"43",湖南省,"02","4302",株洲市,"11",天元区,"2017-02-13","2017-02-13"
"1,669","430221","86",中国,"43",湖南省,"02","4302",株洲市,"21",株洲县,"2017-02-13","2017-02-13"
"1,670","430223","86",中国,"43",湖南省,"02","4302",株洲市,"23",攸县,"2017-02-13","2017-02-13"
"1,671","430224","86",中国,"43",湖南省,"02","4302",株洲市,"24",茶陵县,"2017-02-13","2017-02-13"
"1,672","430225","86",中国,"43",湖南省,"02","4302",株洲市,"25",炎陵县,"2017-02-13","2017-02-13"
"1,673","430281","86",中国,"43",湖南省,"02","4302",株洲市,"81",醴陵市,"2017-02-13","2017-02-13"
"1,674","430302","86",中国,"43",湖南省,"03","4303",湘潭市,"02",雨湖区,"2017-02-13","2017-02-13"
"1,675","430304","86",中国,"43",湖南省,"03","4303",湘潭市,"04",岳塘区,"2017-02-13","2017-02-13"
"1,676","430321","86",中国,"43",湖南省,"03","4303",湘潭市,"21",湘潭县,"2017-02-13","2017-02-13"
"1,677","430381","86",中国,"43",湖南省,"03","4303",湘潭市,"81",湘乡市,"2017-02-13","2017-02-13"
"1,678","430382","86",中国,"43",湖南省,"03","4303",湘潭市,"82",韶山市,"2017-02-13","2017-02-13"
"1,679","430405","86",中国,"43",湖南省,"04","4304",衡阳市,"05",珠晖区,"2017-02-13","2017-02-13"
"1,680","430406","86",中国,"43",湖南省,"04","4304",衡阳市,"06",雁峰区,"2017-02-13","2017-02-13"
"1,681","430407","86",中国,"43",湖南省,"04","4304",衡阳市,"07",石鼓区,"2017-02-13","2017-02-13"
"1,682","430408","86",中国,"43",湖南省,"04","4304",衡阳市,"08",蒸湘区,"2017-02-13","2017-02-13"
"1,683","430412","86",中国,"43",湖南省,"04","4304",衡阳市,"12",南岳区,"2017-02-13","2017-02-13"
"1,684","430421","86",中国,"43",湖南省,"04","4304",衡阳市,"21",衡阳县,"2017-02-13","2017-02-13"
"1,685","430422","86",中国,"43",湖南省,"04","4304",衡阳市,"22",衡南县,"2017-02-13","2017-02-13"
"1,686","430423","86",中国,"43",湖南省,"04","4304",衡阳市,"23",衡山县,"2017-02-13","2017-02-13"
"1,687","430424","86",中国,"43",湖南省,"04","4304",衡阳市,"24",衡东县,"2017-02-13","2017-02-13"
"1,688","430426","86",中国,"43",湖南省,"04","4304",衡阳市,"26",祁东县,"2017-02-13","2017-02-13"
"1,689","430481","86",中国,"43",湖南省,"04","4304",衡阳市,"81",耒阳市,"2017-02-13","2017-02-13"
"1,690","430482","86",中国,"43",湖南省,"04","4304",衡阳市,"82",常宁市,"2017-02-13","2017-02-13"
"1,691","430502","86",中国,"43",湖南省,"05","4305",邵阳市,"02",双清区,"2017-02-13","2017-02-13"
"1,692","430503","86",中国,"43",湖南省,"05","4305",邵阳市,"03",大祥区,"2017-02-13","2017-02-13"
"1,693","430511","86",中国,"43",湖南省,"05","4305",邵阳市,"11",北塔区,"2017-02-13","2017-02-13"
"1,694","430521","86",中国,"43",湖南省,"05","4305",邵阳市,"21",邵东县,"2017-02-13","2017-02-13"
"1,695","430522","86",中国,"43",湖南省,"05","4305",邵阳市,"22",新邵县,"2017-02-13","2017-02-13"
"1,696","430523","86",中国,"43",湖南省,"05","4305",邵阳市,"23",邵阳县,"2017-02-13","2017-02-13"
"1,697","430524","86",中国,"43",湖南省,"05","4305",邵阳市,"24",隆回县,"2017-02-13","2017-02-13"
"1,698","430525","86",中国,"43",湖南省,"05","4305",邵阳市,"25",洞口县,"2017-02-13","2017-02-13"
"1,699","430527","86",中国,"43",湖南省,"05","4305",邵阳市,"27",绥宁县,"2017-02-13","2017-02-13"
"1,700","430528","86",中国,"43",湖南省,"05","4305",邵阳市,"28",新宁县,"2017-02-13","2017-02-13"
"1,701","430529","86",中国,"43",湖南省,"05","4305",邵阳市,"29",城步苗族自治县,"2017-02-13","2017-02-13"
"1,702","430581","86",中国,"43",湖南省,"05","4305",邵阳市,"81",武冈市,"2017-02-13","2017-02-13"
"1,703","430602","86",中国,"43",湖南省,"06","4306",岳阳市,"02",岳阳楼区,"2017-02-13","2017-02-13"
"1,704","430603","86",中国,"43",湖南省,"06","4306",岳阳市,"03",云溪区,"2017-02-13","2017-02-13"
"1,705","430611","86",中国,"43",湖南省,"06","4306",岳阳市,"11",君山区,"2017-02-13","2017-02-13"
"1,706","430621","86",中国,"43",湖南省,"06","4306",岳阳市,"21",岳阳县,"2017-02-13","2017-02-13"
"1,707","430623","86",中国,"43",湖南省,"06","4306",岳阳市,"23",华容县,"2017-02-13","2017-02-13"
"1,708","430624","86",中国,"43",湖南省,"06","4306",岳阳市,"24",湘阴县,"2017-02-13","2017-02-13"
"1,709","430626","86",中国,"43",湖南省,"06","4306",岳阳市,"26",平江县,"2017-02-13","2017-02-13"
"1,710","430681","86",中国,"43",湖南省,"06","4306",岳阳市,"81",汨罗市,"2017-02-13","2017-02-13"
"1,711","430682","86",中国,"43",湖南省,"06","4306",岳阳市,"82",临湘市,"2017-02-13","2017-02-13"
"1,712","430702","86",中国,"43",湖南省,"07","4307",常德市,"02",武陵区,"2017-02-13","2017-02-13"
"1,713","430703","86",中国,"43",湖南省,"07","4307",常德市,"03",鼎城区,"2017-02-13","2017-02-13"
"1,714","430721","86",中国,"43",湖南省,"07","4307",常德市,"21",安乡县,"2017-02-13","2017-02-13"
"1,715","430722","86",中国,"43",湖南省,"07","4307",常德市,"22",汉寿县,"2017-02-13","2017-02-13"
"1,716","430723","86",中国,"43",湖南省,"07","4307",常德市,"23",澧县,"2017-02-13","2017-02-13"
"1,717","430724","86",中国,"43",湖南省,"07","4307",常德市,"24",临澧县,"2017-02-13","2017-02-13"
"1,718","430725","86",中国,"43",湖南省,"07","4307",常德市,"25",桃源县,"2017-02-13","2017-02-13"
"1,719","430726","86",中国,"43",湖南省,"07","4307",常德市,"26",石门县,"2017-02-13","2017-02-13"
"1,720","430781","86",中国,"43",湖南省,"07","4307",常德市,"81",津市市,"2017-02-13","2017-02-13"
"1,721","430802","86",中国,"43",湖南省,"08","4308",张家界市,"02",永定区,"2017-02-13","2017-02-13"
"1,722","430811","86",中国,"43",湖南省,"08","4308",张家界市,"11",武陵源区,"2017-02-13","2017-02-13"
"1,723","430821","86",中国,"43",湖南省,"08","4308",张家界市,"21",慈利县,"2017-02-13","2017-02-13"
"1,724","430822","86",中国,"43",湖南省,"08","4308",张家界市,"22",桑植县,"2017-02-13","2017-02-13"
"1,725","430902","86",中国,"43",湖南省,"09","4309",益阳市,"02",资阳区,"2017-02-13","2017-02-13"
"1,726","430903","86",中国,"43",湖南省,"09","4309",益阳市,"03",赫山区,"2017-02-13","2017-02-13"
"1,727","430921","86",中国,"43",湖南省,"09","4309",益阳市,"21",南县,"2017-02-13","2017-02-13"
"1,728","430922","86",中国,"43",湖南省,"09","4309",益阳市,"22",桃江县,"2017-02-13","2017-02-13"
"1,729","430923","86",中国,"43",湖南省,"09","4309",益阳市,"23",安化县,"2017-02-13","2017-02-13"
"1,730","430981","86",中国,"43",湖南省,"09","4309",益阳市,"81",沅江市,"2017-02-13","2017-02-13"
"1,731","431002","86",中国,"43",湖南省,"10","4310",郴州市,"02",北湖区,"2017-02-13","2017-02-13"
"1,732","431003","86",中国,"43",湖南省,"10","4310",郴州市,"03",苏仙区,"2017-02-13","2017-02-13"
"1,733","431021","86",中国,"43",湖南省,"10","4310",郴州市,"21",桂阳县,"2017-02-13","2017-02-13"
"1,734","431022","86",中国,"43",湖南省,"10","4310",郴州市,"22",宜章县,"2017-02-13","2017-02-13"
"1,735","431023","86",中国,"43",湖南省,"10","4310",郴州市,"23",永兴县,"2017-02-13","2017-02-13"
"1,736","431024","86",中国,"43",湖南省,"10","4310",郴州市,"24",嘉禾县,"2017-02-13","2017-02-13"
"1,737","431025","86",中国,"43",湖南省,"10","4310",郴州市,"25",临武县,"2017-02-13","2017-02-13"
"1,738","431026","86",中国,"43",湖南省,"10","4310",郴州市,"26",汝城县,"2017-02-13","2017-02-13"
"1,739","431027","86",中国,"43",湖南省,"10","4310",郴州市,"27",桂东县,"2017-02-13","2017-02-13"
"1,740","431028","86",中国,"43",湖南省,"10","4310",郴州市,"28",安仁县,"2017-02-13","2017-02-13"
"1,741","431081","86",中国,"43",湖南省,"10","4310",郴州市,"81",资兴市,"2017-02-13","2017-02-13"
"1,742","431102","86",中国,"43",湖南省,"11","4311",永州市,"02",零陵区,"2017-02-13","2017-02-13"
"1,743","431103","86",中国,"43",湖南省,"11","4311",永州市,"03",冷水滩区,"2017-02-13","2017-02-13"
"1,744","431121","86",中国,"43",湖南省,"11","4311",永州市,"21",祁阳县,"2017-02-13","2017-02-13"
"1,745","431122","86",中国,"43",湖南省,"11","4311",永州市,"22",东安县,"2017-02-13","2017-02-13"
"1,746","431123","86",中国,"43",湖南省,"11","4311",永州市,"23",双牌县,"2017-02-13","2017-02-13"
"1,747","431124","86",中国,"43",湖南省,"11","4311",永州市,"24",道县,"2017-02-13","2017-02-13"
"1,748","431125","86",中国,"43",湖南省,"11","4311",永州市,"25",江永县,"2017-02-13","2017-02-13"
"1,749","431126","86",中国,"43",湖南省,"11","4311",永州市,"26",宁远县,"2017-02-13","2017-02-13"
"1,750","431127","86",中国,"43",湖南省,"11","4311",永州市,"27",蓝山县,"2017-02-13","2017-02-13"
"1,751","431128","86",中国,"43",湖南省,"11","4311",永州市,"28",新田县,"2017-02-13","2017-02-13"
"1,752","431129","86",中国,"43",湖南省,"11","4311",永州市,"29",江华瑶族自治县,"2017-02-13","2017-02-13"
"1,753","431202","86",中国,"43",湖南省,"12","4312",怀化市,"02",鹤城区,"2017-02-13","2017-02-13"
"1,754","431221","86",中国,"43",湖南省,"12","4312",怀化市,"21",中方县,"2017-02-13","2017-02-13"
"1,755","431222","86",中国,"43",湖南省,"12","4312",怀化市,"22",沅陵县,"2017-02-13","2017-02-13"
"1,756","431223","86",中国,"43",湖南省,"12","4312",怀化市,"23",辰溪县,"2017-02-13","2017-02-13"
"1,757","431224","86",中国,"43",湖南省,"12","4312",怀化市,"24",溆浦县,"2017-02-13","2017-02-13"
"1,758","431225","86",中国,"43",湖南省,"12","4312",怀化市,"25",会同县,"2017-02-13","2017-02-13"
"1,759","431226","86",中国,"43",湖南省,"12","4312",怀化市,"26",麻阳苗族自治县,"2017-02-13","2017-02-13"
"1,760","431227","86",中国,"43",湖南省,"12","4312",怀化市,"27",新晃侗族自治县,"2017-02-13","2017-02-13"
"1,761","431228","86",中国,"43",湖南省,"12","4312",怀化市,"28",芷江侗族自治县,"2017-02-13","2017-02-13"
"1,762","431229","86",中国,"43",湖南省,"12","4312",怀化市,"29",靖州苗族侗族自治县,"2017-02-13","2017-02-13"
"1,763","431230","86",中国,"43",湖南省,"12","4312",怀化市,"30",通道侗族自治县,"2017-02-13","2017-02-13"
"1,764","431281","86",中国,"43",湖南省,"12","4312",怀化市,"81",洪江市,"2017-02-13","2017-02-13"
"1,765","431302","86",中国,"43",湖南省,"13","4313",娄底市,"02",娄星区,"2017-02-13","2017-02-13"
"1,766","431321","86",中国,"43",湖南省,"13","4313",娄底市,"21",双峰县,"2017-02-13","2017-02-13"
"1,767","431322","86",中国,"43",湖南省,"13","4313",娄底市,"22",新化县,"2017-02-13","2017-02-13"
"1,768","431381","86",中国,"43",湖南省,"13","4313",娄底市,"81",冷水江市,"2017-02-13","2017-02-13"
"1,769","431382","86",中国,"43",湖南省,"13","4313",娄底市,"82",涟源市,"2017-02-13","2017-02-13"
"1,770","433101","86",中国,"43",湖南省,"31","4331",湘西土家族苗族自治州 ,"01",吉首市,"2017-02-13","2017-02-13"
"1,771","433122","86",中国,"43",湖南省,"31","4331",湘西土家族苗族自治州 ,"22",泸溪县,"2017-02-13","2017-02-13"
"1,772","433123","86",中国,"43",湖南省,"31","4331",湘西土家族苗族自治州 ,"23",凤凰县,"2017-02-13","2017-02-13"
"1,773","433124","86",中国,"43",湖南省,"31","4331",湘西土家族苗族自治州 ,"24",花垣县,"2017-02-13","2017-02-13"
"1,774","433125","86",中国,"43",湖南省,"31","4331",湘西土家族苗族自治州 ,"25",保靖县,"2017-02-13","2017-02-13"
"1,775","433126","86",中国,"43",湖南省,"31","4331",湘西土家族苗族自治州 ,"26",古丈县,"2017-02-13","2017-02-13"
"1,776","433127","86",中国,"43",湖南省,"31","4331",湘西土家族苗族自治州 ,"27",永顺县,"2017-02-13","2017-02-13"
"1,777","433130","86",中国,"43",湖南省,"31","4331",湘西土家族苗族自治州 ,"30",龙山县,"2017-02-13","2017-02-13"
"1,778","440103","86",中国,"44",广东省,"01","4401",广州市,"03",荔湾区,"2017-02-13","2017-02-13"
"1,779","440104","86",中国,"44",广东省,"01","4401",广州市,"04",越秀区,"2017-02-13","2017-02-13"
"1,780","440105","86",中国,"44",广东省,"01","4401",广州市,"05",海珠区,"2017-02-13","2017-02-13"
"1,781","440106","86",中国,"44",广东省,"01","4401",广州市,"06",天河区,"2017-02-13","2017-02-13"
"1,782","440111","86",中国,"44",广东省,"01","4401",广州市,"11",白云区,"2017-02-13","2017-02-13"
"1,783","440112","86",中国,"44",广东省,"01","4401",广州市,"12",黄埔区,"2017-02-13","2017-02-13"
"1,784","440113","86",中国,"44",广东省,"01","4401",广州市,"13",番禺区,"2017-02-13","2017-02-13"
"1,785","440114","86",中国,"44",广东省,"01","4401",广州市,"14",花都区,"2017-02-13","2017-02-13"
"1,786","440115","86",中国,"44",广东省,"01","4401",广州市,"15",南沙区,"2017-02-13","2017-02-13"
"1,787","440116","86",中国,"44",广东省,"01","4401",广州市,"16",萝岗区,"2017-02-13","2017-02-13"
"1,788","440183","86",中国,"44",广东省,"01","4401",广州市,"83",增城市,"2017-02-13","2017-02-13"
"1,789","440184","86",中国,"44",广东省,"01","4401",广州市,"84",从化市,"2017-02-13","2017-02-13"
"1,790","440203","86",中国,"44",广东省,"02","4402",韶关市,"03",武江区,"2017-02-13","2017-02-13"
"1,791","440204","86",中国,"44",广东省,"02","4402",韶关市,"04",浈江区,"2017-02-13","2017-02-13"
"1,792","440205","86",中国,"44",广东省,"02","4402",韶关市,"05",曲江区,"2017-02-13","2017-02-13"
"1,793","440222","86",中国,"44",广东省,"02","4402",韶关市,"22",始兴县,"2017-02-13","2017-02-13"
"1,794","440224","86",中国,"44",广东省,"02","4402",韶关市,"24",仁化县,"2017-02-13","2017-02-13"
"1,795","440229","86",中国,"44",广东省,"02","4402",韶关市,"29",翁源县,"2017-02-13","2017-02-13"
"1,796","440232","86",中国,"44",广东省,"02","4402",韶关市,"32",乳源瑶族自治县,"2017-02-13","2017-02-13"
"1,797","440233","86",中国,"44",广东省,"02","4402",韶关市,"33",新丰县,"2017-02-13","2017-02-13"
"1,798","440281","86",中国,"44",广东省,"02","4402",韶关市,"81",乐昌市,"2017-02-13","2017-02-13"
"1,799","440282","86",中国,"44",广东省,"02","4402",韶关市,"82",南雄市,"2017-02-13","2017-02-13"
"1,800","440303","86",中国,"44",广东省,"03","4403",深圳市,"03",罗湖区,"2017-02-13","2017-02-13"
"1,801","440304","86",中国,"44",广东省,"03","4403",深圳市,"04",福田区,"2017-02-13","2017-02-13"
"1,802","440305","86",中国,"44",广东省,"03","4403",深圳市,"05",南山区,"2017-02-13","2017-02-13"
"1,803","440306","86",中国,"44",广东省,"03","4403",深圳市,"06",宝安区,"2017-02-13","2017-02-13"
"1,804","440307","86",中国,"44",广东省,"03","4403",深圳市,"07",龙岗区,"2017-02-13","2017-02-13"
"1,805","440308","86",中国,"44",广东省,"03","4403",深圳市,"08",盐田区,"2017-02-13","2017-02-13"
"1,806","440402","86",中国,"44",广东省,"04","4404",珠海市,"02",香洲区,"2017-02-13","2017-02-13"
"1,807","440403","86",中国,"44",广东省,"04","4404",珠海市,"03",斗门区,"2017-02-13","2017-02-13"
"1,808","440404","86",中国,"44",广东省,"04","4404",珠海市,"04",金湾区,"2017-02-13","2017-02-13"
"1,809","440507","86",中国,"44",广东省,"05","4405",汕头市,"07",龙湖区,"2017-02-13","2017-02-13"
"1,810","440511","86",中国,"44",广东省,"05","4405",汕头市,"11",金平区,"2017-02-13","2017-02-13"
"1,811","440512","86",中国,"44",广东省,"05","4405",汕头市,"12",濠江区,"2017-02-13","2017-02-13"
"1,812","440513","86",中国,"44",广东省,"05","4405",汕头市,"13",潮阳区,"2017-02-13","2017-02-13"
"1,813","440514","86",中国,"44",广东省,"05","4405",汕头市,"14",潮南区,"2017-02-13","2017-02-13"
"1,814","440515","86",中国,"44",广东省,"05","4405",汕头市,"15",澄海区,"2017-02-13","2017-02-13"
"1,815","440523","86",中国,"44",广东省,"05","4405",汕头市,"23",南澳县,"2017-02-13","2017-02-13"
"1,816","440604","86",中国,"44",广东省,"06","4406",佛山市,"04",禅城区,"2017-02-13","2017-02-13"
"1,817","440605","86",中国,"44",广东省,"06","4406",佛山市,"05",南海区,"2017-02-13","2017-02-13"
"1,818","440606","86",中国,"44",广东省,"06","4406",佛山市,"06",顺德区,"2017-02-13","2017-02-13"
"1,819","440607","86",中国,"44",广东省,"06","4406",佛山市,"07",三水区,"2017-02-13","2017-02-13"
"1,820","440608","86",中国,"44",广东省,"06","4406",佛山市,"08",高明区,"2017-02-13","2017-02-13"
"1,821","440703","86",中国,"44",广东省,"07","4407",江门市,"03",蓬江区,"2017-02-13","2017-02-13"
"1,822","440704","86",中国,"44",广东省,"07","4407",江门市,"04",江海区,"2017-02-13","2017-02-13"
"1,823","440705","86",中国,"44",广东省,"07","4407",江门市,"05",新会区,"2017-02-13","2017-02-13"
"1,824","440781","86",中国,"44",广东省,"07","4407",江门市,"81",台山市,"2017-02-13","2017-02-13"
"1,825","440783","86",中国,"44",广东省,"07","4407",江门市,"83",开平市,"2017-02-13","2017-02-13"
"1,826","440784","86",中国,"44",广东省,"07","4407",江门市,"84",鹤山市,"2017-02-13","2017-02-13"
"1,827","440785","86",中国,"44",广东省,"07","4407",江门市,"85",恩平市,"2017-02-13","2017-02-13"
"1,828","440802","86",中国,"44",广东省,"08","4408",湛江市,"02",赤坎区,"2017-02-13","2017-02-13"
"1,829","440803","86",中国,"44",广东省,"08","4408",湛江市,"03",霞山区,"2017-02-13","2017-02-13"
"1,830","440804","86",中国,"44",广东省,"08","4408",湛江市,"04",坡头区,"2017-02-13","2017-02-13"
"1,831","440811","86",中国,"44",广东省,"08","4408",湛江市,"11",麻章区,"2017-02-13","2017-02-13"
"1,832","440823","86",中国,"44",广东省,"08","4408",湛江市,"23",遂溪县,"2017-02-13","2017-02-13"
"1,833","440825","86",中国,"44",广东省,"08","4408",湛江市,"25",徐闻县,"2017-02-13","2017-02-13"
"1,834","440881","86",中国,"44",广东省,"08","4408",湛江市,"81",廉江市,"2017-02-13","2017-02-13"
"1,835","440882","86",中国,"44",广东省,"08","4408",湛江市,"82",雷州市,"2017-02-13","2017-02-13"
"1,836","440883","86",中国,"44",广东省,"08","4408",湛江市,"83",吴川市,"2017-02-13","2017-02-13"
"1,837","440902","86",中国,"44",广东省,"09","4409",茂名市,"02",茂南区,"2017-02-13","2017-02-13"
"1,838","440903","86",中国,"44",广东省,"09","4409",茂名市,"03",茂港区,"2017-02-13","2017-02-13"
"1,839","440923","86",中国,"44",广东省,"09","4409",茂名市,"23",电白县,"2017-02-13","2017-02-13"
"1,840","440981","86",中国,"44",广东省,"09","4409",茂名市,"81",高州市,"2017-02-13","2017-02-13"
"1,841","440982","86",中国,"44",广东省,"09","4409",茂名市,"82",化州市,"2017-02-13","2017-02-13"
"1,842","440983","86",中国,"44",广东省,"09","4409",茂名市,"83",信宜市,"2017-02-13","2017-02-13"
"1,843","441202","86",中国,"44",广东省,"12","4412",肇庆市,"02",端州区,"2017-02-13","2017-02-13"
"1,844","441203","86",中国,"44",广东省,"12","4412",肇庆市,"03",鼎湖区,"2017-02-13","2017-02-13"
"1,845","441223","86",中国,"44",广东省,"12","4412",肇庆市,"23",广宁县,"2017-02-13","2017-02-13"
"1,846","441224","86",中国,"44",广东省,"12","4412",肇庆市,"24",怀集县,"2017-02-13","2017-02-13"
"1,847","441225","86",中国,"44",广东省,"12","4412",肇庆市,"25",封开县,"2017-02-13","2017-02-13"
"1,848","441226","86",中国,"44",广东省,"12","4412",肇庆市,"26",德庆县,"2017-02-13","2017-02-13"
"1,849","441283","86",中国,"44",广东省,"12","4412",肇庆市,"83",高要市,"2017-02-13","2017-02-13"
"1,850","441284","86",中国,"44",广东省,"12","4412",肇庆市,"84",四会市,"2017-02-13","2017-02-13"
"1,851","441302","86",中国,"44",广东省,"13","4413",惠州市,"02",惠城区,"2017-02-13","2017-02-13"
"1,852","441303","86",中国,"44",广东省,"13","4413",惠州市,"03",惠阳区,"2017-02-13","2017-02-13"
"1,853","441322","86",中国,"44",广东省,"13","4413",惠州市,"22",博罗县,"2017-02-13","2017-02-13"
"1,854","441323","86",中国,"44",广东省,"13","4413",惠州市,"23",惠东县,"2017-02-13","2017-02-13"
"1,855","441324","86",中国,"44",广东省,"13","4413",惠州市,"24",龙门县,"2017-02-13","2017-02-13"
"1,856","441402","86",中国,"44",广东省,"14","4414",梅州市,"02",梅江区,"2017-02-13","2017-02-13"
"1,857","441421","86",中国,"44",广东省,"14","4414",梅州市,"21",梅县,"2017-02-13","2017-02-13"
"1,858","441422","86",中国,"44",广东省,"14","4414",梅州市,"22",大埔县,"2017-02-13","2017-02-13"
"1,859","441423","86",中国,"44",广东省,"14","4414",梅州市,"23",丰顺县,"2017-02-13","2017-02-13"
"1,860","441424","86",中国,"44",广东省,"14","4414",梅州市,"24",五华县,"2017-02-13","2017-02-13"
"1,861","441426","86",中国,"44",广东省,"14","4414",梅州市,"26",平远县,"2017-02-13","2017-02-13"
"1,862","441427","86",中国,"44",广东省,"14","4414",梅州市,"27",蕉岭县,"2017-02-13","2017-02-13"
"1,863","441481","86",中国,"44",广东省,"14","4414",梅州市,"81",兴宁市,"2017-02-13","2017-02-13"
"1,864","441502","86",中国,"44",广东省,"15","4415",汕尾市,"02",城区,"2017-02-13","2017-02-13"
"1,865","441521","86",中国,"44",广东省,"15","4415",汕尾市,"21",海丰县,"2017-02-13","2017-02-13"
"1,866","441523","86",中国,"44",广东省,"15","4415",汕尾市,"23",陆河县,"2017-02-13","2017-02-13"
"1,867","441581","86",中国,"44",广东省,"15","4415",汕尾市,"81",陆丰市,"2017-02-13","2017-02-13"
"1,868","441602","86",中国,"44",广东省,"16","4416",河源市,"02",源城区,"2017-02-13","2017-02-13"
"1,869","441621","86",中国,"44",广东省,"16","4416",河源市,"21",紫金县,"2017-02-13","2017-02-13"
"1,870","441622","86",中国,"44",广东省,"16","4416",河源市,"22",龙川县,"2017-02-13","2017-02-13"
"1,871","441623","86",中国,"44",广东省,"16","4416",河源市,"23",连平县,"2017-02-13","2017-02-13"
"1,872","441624","86",中国,"44",广东省,"16","4416",河源市,"24",和平县,"2017-02-13","2017-02-13"
"1,873","441625","86",中国,"44",广东省,"16","4416",河源市,"25",东源县,"2017-02-13","2017-02-13"
"1,874","441702","86",中国,"44",广东省,"17","4417",阳江市,"02",江城区,"2017-02-13","2017-02-13"
"1,875","441721","86",中国,"44",广东省,"17","4417",阳江市,"21",阳西县,"2017-02-13","2017-02-13"
"1,876","441723","86",中国,"44",广东省,"17","4417",阳江市,"23",阳东县,"2017-02-13","2017-02-13"
"1,877","441781","86",中国,"44",广东省,"17","4417",阳江市,"81",阳春市,"2017-02-13","2017-02-13"
"1,878","441802","86",中国,"44",广东省,"18","4418",清远市,"02",清城区,"2017-02-13","2017-02-13"
"1,879","441821","86",中国,"44",广东省,"18","4418",清远市,"21",佛冈县,"2017-02-13","2017-02-13"
"1,880","441823","86",中国,"44",广东省,"18","4418",清远市,"23",阳山县,"2017-02-13","2017-02-13"
"1,881","441825","86",中国,"44",广东省,"18","4418",清远市,"25",连山壮族瑶族自治县,"2017-02-13","2017-02-13"
"1,882","441826","86",中国,"44",广东省,"18","4418",清远市,"26",连南瑶族自治县,"2017-02-13","2017-02-13"
"1,883","441827","86",中国,"44",广东省,"18","4418",清远市,"27",清新县,"2017-02-13","2017-02-13"
"1,884","441881","86",中国,"44",广东省,"18","4418",清远市,"81",英德市,"2017-02-13","2017-02-13"
"1,885","441882","86",中国,"44",广东省,"18","4418",清远市,"82",连州市,"2017-02-13","2017-02-13"
"1,886","441901","86",中国,"44",广东省,"19","4419",东莞市,"01",东莞市,"2017-02-13","2017-02-13"
"1,887","442001","86",中国,"44",广东省,"20","4420",中山市,"01",中山市,"2017-02-13","2017-02-13"
"1,888","445102","86",中国,"44",广东省,"51","4451",潮州市,"02",湘桥区,"2017-02-13","2017-02-13"
"1,889","445121","86",中国,"44",广东省,"51","4451",潮州市,"21",潮安县,"2017-02-13","2017-02-13"
"1,890","445122","86",中国,"44",广东省,"51","4451",潮州市,"22",饶平县,"2017-02-13","2017-02-13"
"1,891","445202","86",中国,"44",广东省,"52","4452",揭阳市,"02",榕城区,"2017-02-13","2017-02-13"
"1,892","445221","86",中国,"44",广东省,"52","4452",揭阳市,"21",揭东县,"2017-02-13","2017-02-13"
"1,893","445222","86",中国,"44",广东省,"52","4452",揭阳市,"22",揭西县,"2017-02-13","2017-02-13"
"1,894","445224","86",中国,"44",广东省,"52","4452",揭阳市,"24",惠来县,"2017-02-13","2017-02-13"
"1,895","445281","86",中国,"44",广东省,"52","4452",揭阳市,"81",普宁市,"2017-02-13","2017-02-13"
"1,896","445302","86",中国,"44",广东省,"53","4453",云浮市,"02",云城区,"2017-02-13","2017-02-13"
"1,897","445321","86",中国,"44",广东省,"53","4453",云浮市,"21",新兴县,"2017-02-13","2017-02-13"
"1,898","445322","86",中国,"44",广东省,"53","4453",云浮市,"22",郁南县,"2017-02-13","2017-02-13"
"1,899","445323","86",中国,"44",广东省,"53","4453",云浮市,"23",云安县,"2017-02-13","2017-02-13"
"1,900","445381","86",中国,"44",广东省,"53","4453",云浮市,"81",罗定市,"2017-02-13","2017-02-13"
"1,901","450102","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"02",兴宁区,"2017-02-13","2017-02-13"
"1,902","450103","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"03",青秀区,"2017-02-13","2017-02-13"
"1,903","450105","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"05",江南区,"2017-02-13","2017-02-13"
"1,904","450107","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"07",西乡塘区,"2017-02-13","2017-02-13"
"1,905","450108","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"08",良庆区,"2017-02-13","2017-02-13"
"1,906","450109","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"09",邕宁区,"2017-02-13","2017-02-13"
"1,907","450122","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"22",武鸣县,"2017-02-13","2017-02-13"
"1,908","450123","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"23",隆安县,"2017-02-13","2017-02-13"
"1,909","450124","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"24",马山县,"2017-02-13","2017-02-13"
"1,910","450125","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"25",上林县,"2017-02-13","2017-02-13"
"1,911","450126","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"26",宾阳县,"2017-02-13","2017-02-13"
"1,912","450127","86",中国,"45",广西壮族自治区,"01","4501",南宁市,"27",横县,"2017-02-13","2017-02-13"
